title,author,date_time,month,day,column,url
The art of giving up,Valerie Tan,2023-11-08T05:00:00Z,Nov,8,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/110823-tan-art-of-giving-up-20231108.html
Human rights and campus climate statement on Gaza and Israel,"Robin Kirk, James Chappel, Erika Weinthal, Rebecca Stein, Mona Hassan, Nancy MacLean",2023-11-07T21:32:00Z,Nov,7,Letters To The Editor,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/110723-kirk-weinthal-human-rights-israel-gaza-statement-20231107.html
Lest we forget,Luke A. Powery,2023-11-06T05:00:00Z,Nov,6,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/110623-powery-lest-we-forget-20231106.html
The constant 'renovations' on Abele Quad are counterproductive,Zubin Rekhi,2023-11-03T11:10:00Z,Nov,3,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/110323-rekhi-abele-quad-administration-studentlife-20231103.html
Naps in Neverland: Three things I’ll miss about Duke in the working world ,Jessica Luan,2023-11-03T11:04:00Z,Nov,3,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/110323-luan-missing-duke-20231103.html
The legacy of the Duke Parapsychology Laboratory,Nik Narain,2023-11-03T04:00:00Z,Nov,3,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/110323-narain-duke-parapsychology-labratory-legacy-20231103.html
In defense of the pick-me girl,Advikaa Anand,2023-11-02T04:00:00Z,Nov,2,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/110223-anand-pick-me-girl-defense-20231102.html
History’s role in race-based affirmative action,Sonia Green,2023-11-01T04:00:00Z,Nov,1,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/103123-green-history-affirmative-action-20231101.html
The philosopher-therapist is in and they will see you now,Jess Jiang,2023-11-01T04:00:00Z,Nov,1,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/110123-jiang-philosopher-therapist-20231101.html
Your classes suck. It’s tenure’s fault,Aaron Price,2023-10-31T04:00:00Z,Oct,31,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/103123-price-tenure-20231031.html
QuadEx may not be a bad idea,Angikar Ghosal,2023-10-30T04:00:00Z,Oct,30,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/103023-ghosal-quadex-not-a-bad-idea-20231030.html
Ghosts of Halloweens past,Barbara Cardenas,2023-10-30T04:00:00Z,Oct,30,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/103023-cardenas-halloween-20231030.html
Redefining success: Embracing alternative assessments in higher education,Maria Kunath,2023-10-30T04:00:00Z,Oct,30,Opinion,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/103023-kunath-exams-higher-education-20231030.html
What's the big deal about New York?,Heidi Smith,2023-10-30T04:00:00Z,Oct,30,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/103023-smith-big-deal-about-new-york-20231030.html
HRL embraces inner troll in Halloween festivities,Monday Monday,2023-10-30T04:00:00Z,Oct,30,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/103023-monday-monday-hrl-halloween-20231030.html
The climate costs of conference realignment,Aaron Siegle,2023-10-27T04:00:00Z,Oct,27,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/102723-siegle-climate-costs-conference-realignment-20231027.html
Winter is coming. Get outside now!,Anna Sorensen,2023-10-27T04:00:00Z,Oct,27,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/102723-sorensen-winter-is-coming-get-outside-now-20231027.html
Time to drop the foreign language requirement,Jean DuBois,2023-10-27T04:00:00Z,Oct,27,Opinion,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/102723-dubois-drop-foreign-language-requirement-20231027.html
Children of immigrants: On guilt and drive,Susan Chemmanoor,2023-10-27T04:00:00Z,Oct,27,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/102723-chemmanoor-immigrant-dreams-burdens-20231027.html
An ode to the women’s bathroom,Umang Dhingra,2023-10-27T04:00:00Z,Oct,27,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/102723-dhingra-ode-to-the-womens-bathroom-20231027.html
Duke alumni: How Duke should address its lack of economic diversity,Maryellen Fullerton,2023-10-26T04:00:00Z,Oct,26,Opinion,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/102623-fullerton-alumni-economic-diversity-letter-20231026.html
It is not too late to plant a tree,Anna Garziera,2023-10-25T04:00:00Z,Oct,25,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/102523-garziera-not-late-plant-tree-20231025.html
Effective altriusm,Valerie Tan,2023-10-25T04:00:00Z,Oct,25,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/102523-tan-effective-altruism-20231025.html
"Erasing Black history happens everywhere, even at Duke",Bella Naspinski,2023-10-24T18:11:00Z,Oct,24,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/102423-naspinski-black-history-20231024.html
A contextualized understanding of the recent attacks in Israel and Palestine,Duke Students for Justice in Palestine,2023-10-23T04:01:00Z,Oct,23,Opinion,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/102323-sjp-israel-palestine-contextualized-understanding-20231023.html
You are worthy,Luke A. Powery,2023-10-23T04:00:00Z,Oct,23,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/102323-powery-you-are-worthy-20231023.html
From Barbie to trash bag: Unmasking the horrors of Halloween costumes,Morgan Foster,2023-10-20T04:00:00Z,Oct,20,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/102023-foster-halloween-costume-horror-20231020.html
It's okay to feel like you're drowning in headlines,Zubin Rekhi,2023-10-20T04:00:00Z,Oct,20,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/102023-rekhi-drowning-headlines-20231020.html
My future is not for sale,Marie-Hélène Tomé,2023-10-20T04:00:00Z,Oct,20,Opinion,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/102023-tome-duke-divestment-climate-20231020.html
Mirror mirror on the wall,Advikaa Anand,2023-10-19T04:00:00Z,Oct,19,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/101923-anand-mirror-mirror-on-the-wall-20231019.html
How to rethink your friendships,Jess Jiang,2023-10-18T04:00:00Z,Oct,18,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/101823-jiang-rethinking-friendships-20231018.html
Pro-Palestine student groups need to condemn Hamas' atrocities,Kraz Greinetz,2023-10-17T04:00:00Z,Oct,17,Opinion,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/101723-greinetz-palestine-student-groups-condemn-need-20231017.html
Letter: College faculty support educators and students in both Palestine and Israel,Robin Kirk,2023-10-16T04:00:00Z,Oct,16,Letters To The Editor,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/101623-kirk-israel-palestine-letter-20231016.html
A simple future Trinity curriculum,Angikar Ghosal,2023-10-16T03:55:00Z,Oct,16,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/101623-ghosal-future-trinity-cirriculum-20231016.html
Tribute to Angela Risi: 'I thought we were going to be friends for a long time',Brooks Emanuel,2023-10-15T11:18:00Z,Oct,15,Letters To The Editor,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/101523-emanuel-angela-risi-tribute-20231015.html
Letter from alumni: Duke leadership needs new direction,Jim Kruidenier,2023-10-13T04:30:00Z,Oct,13,Opinion,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/101323-kruidenier-alumni-letter-duke-leadership-20231013.html
Tribute to Angela Risi: 'We were together for nine years',Marissa Arriaga,2023-10-13T04:15:00Z,Oct,13,Letters To The Editor,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/101323-arriaga-angela-risi-tribute-20231013.html
Seeking quiet in an age of information,Susan Chemmanoor,2023-10-13T04:00:00Z,Oct,13,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/101323-chemmanoor-seeking-quiet-information-age-20231013.html
Let’s put a red light on Duke’s purchase of Blue Light,Aaron Siegle,2023-10-13T04:00:00Z,Oct,13,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/101323-siegle-red-light-on-dukes-blue-light-purchase-20231013.html
Call your mom back,Umang Dhingra,2023-10-13T04:00:00Z,Oct,13,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/dhingra-101323-call-your-mom-back-20231013.html
Tribute to Angela Risi: 'She was an intensely beautiful and generous artist',Leo Ryan,2023-10-12T20:35:00Z,Oct,12,Letters To The Editor,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/101223-ryan-angela-risi-tribute-20231012.html
Exams are at risk of extinction,Anna Garziera,2023-10-12T04:00:00Z,Oct,12,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/garziera-101223-exams-extinction-risk-20231012.html
